id,table,diagnosisYear,ageSpecificIncidenceAge0_49,CILowerBound0_49,CIUpperBound0_49,ageSpecificIncidenceAge50_54,CILowerBound50_54,CIUpperBound50_54,ageSpecificIncidenceAge55_59,CILowerBound55_59,CIUpperBound55_59,ageSpecificIncidenceAge60_64,CILowerBound60_64,CIUpperBound60_64,ageSpecificIncidenceAge65_69,CILowerBound65_69,CIUpperBound65_69,ageSpecificIncidenceAge70_74,CILowerBound70_74,CIUpperBound70_74,ageSpecificIncidenceAge75_79,CILowerBound75_79,CIUpperBound75_79,ageSpecificIncidenceAge80_84,CILowerBound80_84,CIUpperBound80_84,ageSpecificIncidenceAge85_89,CILowerBound85_89,CIUpperBound85_89,ageSpecificIncidenceAge90,CILowerBound90,CIUpperBound90,ageStandardisedIncidence,CILowerBoundAS,CIUpperBoundAS
3225,Male/IMD4/Emergency route+,All Years,0.21656531,0.15592703,0.27720359,1.0826702,0.69524169,1.4700987,1.9981203,1.4601729,2.5360677,2.1227982,1.5284147,2.7171817,3.0300572,2.2934258,3.7666886,2.8353539,2.111856,3.5588517,3.265589,2.3512242,4.1799541,4.0235801,2.7919598,5.2552004,5.1928897,3.3346379,7.0511413,6.0798821,3.10074,9.0590248,1.1434635,1.0362324,1.2506946
3226,Male/IMD4/Emergency route+,2016,0.21312192,0.055238999,0.37100485,1.2481902,0.15410332,2.3422771,2.5342333,0.8785342,4.1899323,2.8893569,1.0016437,4.77707,2.6967909,0.93488765,4.4586945,4.522397,1.9636099,7.0811839,5.7816229,2.3649023,9.1983433,5.9200935,1.8176781,10.022509,2.686547,-1.0368174,6.4099116,5.9299669,-2.2885482,14.148482,1.4087727,1.0856922,1.7318532
3227,Male/IMD4/Emergency route+,2017,0.30507532,0.11598767,0.49416298,0.49538058,-0.19118187,1.1819431,2.1948416,0.67389399,3.7157893,3.7907746,1.6459421,5.935607,4.4541731,2.1209347,6.7874117,3.7645836,1.5398569,5.9893103,4.6582165,1.6148485,7.7015843,5.7538228,1.7666268,9.7410183,6.4855051,0.80070955,12.1703,14.231229,1.7570069,26.70545,1.5938616,1.2498013,1.9379219
3228,Male/IMD4/Emergency route+,2018,0.42716917,0.20340426,0.6509341,1.7355989,0.44984928,3.0213485,3.2096288,1.3936102,5.0256472,3.1053586,1.1806375,5.0300798,3.9290159,1.7059659,6.1520658,2.290426,0.59365469,3.9871974,4.4936414,1.5577956,7.4294872,2.7841194,0.055682387,5.5125566,7.5396776,1.5066793,13.572676,16.516186,3.3004842,29.731888,1.6352353,1.2884687,1.9820019
3229,Male/IMD4/Emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3230,Male/IMD4/Emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231,Male/IMD4/Emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,Male/IMD4/Emergency route+,2022,0.25592655,0.078578509,0.4332746,2.3685396,0.82109374,3.9159853,3.0528603,1.325542,4.7801785,1.7093189,0.34157893,3.0770588,6.3506284,3.4950378,9.2062187,5.8963284,3.0933917,8.6992655,3.1501024,0.96719283,5.3330121,3.9419742,0.78773797,7.0962105,10.960826,4.1672354,17.754416,7.3831615,-0.97167176,15.737995,1.7298064,1.3858695,2.0737433
3233,Male/IMD4/Emergency route+,2023,0.31990817,0.12162703,0.51818931,1.8421974,0.47747844,3.2069163,3.0528603,1.325542,4.7801785,3.4186378,1.4843614,5.3529143,3.6766794,1.5039006,5.8494582,4.1621141,1.8071764,6.5170517,4.7251534,2.0516462,7.3986607,9.8549356,4.8676505,14.842221,7.6725783,1.9886529,13.356503,0,0,0,1.6884433,1.3534411,2.0234454
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3235,Male/IMD4/Non-emergency route+,All Years,2.2054305,2.0119224,2.3989387,19.993309,18.328417,21.658201,29.293198,27.233458,31.352938,36.650761,34.181007,39.120514,40.229836,37.545734,42.913937,40.223579,37.498531,42.948627,40.253384,37.043125,43.463642,42.983612,38.958092,47.009132,33.580688,28.855221,38.306156,39.13924,31.580492,46.697987,14.651596,14.27066,15.032532
3236,Male/IMD4/Non-emergency route+,2016,3.1968288,2.585351,3.8083067,33.950771,28.244713,39.65683,39.421406,32.891239,45.951572,48.798027,41.040264,56.55579,49.740807,42.173962,57.307652,61.052361,51.650776,70.453941,60.444241,49.39679,71.491692,68.821091,54.833717,82.808464,42.984753,28.091295,57.878212,62.264656,35.633625,88.895691,21.010969,19.774824,22.247114
3237,Male/IMD4/Non-emergency route+,2017,3.5693812,2.9226019,4.2161603,28.732073,23.503368,33.960777,44.994251,38.107868,51.880634,54.334435,46.21423,62.454639,60.131336,51.558472,68.704201,53.730873,45.326019,62.135727,61.07439,50.054577,72.0942,60.415138,47.495148,73.335129,44.101433,29.2773,58.925568,51.232426,27.564253,74.900597,21.494226,20.257145,22.731308
3238,Male/IMD4/Non-emergency route+,2018,3.295305,2.6738069,3.9168031,30.992836,25.559553,36.426121,45.737213,38.881893,52.592533,53.101631,45.142494,61.060768,58.935238,50.325401,67.545074,62.168705,53.328728,71.008682,44.437122,35.204884,53.669361,57.074448,44.720924,69.427971,50.264519,34.687386,65.841652,57.806652,33.08234,82.530968,21.224905,20.007502,22.442308
3239,Male/IMD4/Non-emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,Male/IMD4/Non-emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,Male/IMD4/Non-emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,Male/IMD4/Non-emergency route+,2022,2.6552379,2.0839956,3.2264802,23.948566,19.028002,28.869131,39.687183,33.459248,45.915119,52.988888,45.373634,60.604141,56.487167,47.970642,65.003693,56.882229,48.176388,65.588074,55.520554,46.356232,64.684875,58.472618,46.324371,70.620865,50.4198,35.849171,64.990425,51.682129,29.577316,73.786942,19.961756,18.802084,21.121428
3243,Male/IMD4/Non-emergency route+,2023,2.7512102,2.1697357,3.3326848,22.632711,17.849237,27.416185,37.143135,31.11812,43.168152,47.006271,39.833782,54.178761,53.14473,44.884014,61.405445,56.882229,48.176388,65.588074,55.520554,46.356232,64.684875,59.129612,46.913307,71.345917,46.035469,32.112751,59.958187,54.143185,31.518188,76.768181,19.195307,18.057388,20.333225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3245,Male/IMD5/Emergency route+,All Years,0.17591403,0.11998146,0.2318466,1.2783664,0.86076677,1.6959661,1.4669342,1.0065352,1.9273332,1.5648766,1.0536835,2.0760696,1.8617432,1.284783,2.4387035,2.1623025,1.5374268,2.787178,3.0344644,2.166925,3.9020038,2.9899192,1.9539649,4.0258732,5.5737634,3.7271731,7.4203539,8.6701994,5.271481,12.068917,0.96298254,0.86482263,1.0611424
3246,Male/IMD5/Emergency route+,2016,0.25507602,0.078317359,0.43183467,1.4684935,0.29345396,2.643533,1.67766,0.3352524,3.0200677,3.5252342,1.4419538,5.6085148,2.3740282,0.72891062,4.019146,4.4433255,1.9292775,6.9573736,4.1199737,1.2649777,6.9749694,3.5140491,0.43384913,6.5942488,8.7496719,2.2678244,15.23152,16.429354,3.2831333,29.575575,1.4798795,1.1462269,1.8135321
3247,Male/IMD5/Emergency route+,2017,0.28838751,0.099974349,0.47680068,1.7094852,0.44308084,2.9758894,1.3633748,0.16832411,2.5584254,1.5847207,0.19565178,2.9737897,1.8978814,0.37926006,3.4165027,2.3402917,0.6065793,4.0740042,3.5513885,0.92048293,6.1822939,2.0478933,-0.26951629,4.365303,3.604383,-0.47436035,7.6831264,15.70804,3.1389909,28.27709,1.10508,0.81783253,1.3923275
3248,Male/IMD5/Emergency route+,2018,0.19278143,0.038524166,0.34703872,0.49024293,-0.18919913,1.169685,2.3998592,0.8319512,3.9677672,1.8693278,0.37355405,3.3651016,2.9525719,1.0235583,4.8815856,2.5511913,0.783306,4.3190765,2.4383702,0.30104443,4.575696,4.6254692,1.1988738,8.0520649,11.631153,4.4220901,18.840216,17.689722,4.5849924,30.794453,1.2745513,0.97100335,1.5780991
3249,Male/IMD5/Emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,Male/IMD5/Emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,Male/IMD5/Emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,Male/IMD5/Emergency route+,2022,0.23200387,0.060132995,0.40387475,3.5943518,1.7115152,5.4771881,2.0415194,0.62681866,3.4562201,2.5724723,0.89179039,4.2531543,2.6789184,0.8225227,4.5353141,2.7182038,0.83458459,4.6018229,4.1205139,1.6854458,6.555582,6.2623682,2.3809123,10.143824,6.9420342,1.7993034,12.084765,6.6399593,-0.87386173,14.15378,1.4553347,1.1442367,1.7664326
3253,Male/IMD5/Emergency route+,2023,0.2651473,0.081409611,0.44888499,1.7971759,0.46580932,3.1285424,2.8070891,1.1482054,4.4659729,1.4291513,0.17644493,2.6818576,3.013783,1.0447781,4.9827881,3.7375302,1.528791,5.9462695,5.9934745,3.0566721,8.9302769,4.3836579,1.1361988,7.6311169,7.933753,2.4359426,13.431563,6.6399593,-0.87386173,14.15378,1.4431229,1.1344398,1.7518059
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3255,Male/IMD5/Non-emergency route+,All Years,1.8470974,1.6658552,2.0283396,17.115906,15.587873,18.643938,26.442429,24.48773,28.397127,32.862408,30.519827,35.204987,34.814598,32.319622,37.309574,35.301937,32.777092,37.826782,35.251438,32.294537,38.20834,38.86895,35.133762,42.604137,36.627586,31.893888,41.361282,35.374413,28.509338,42.239487,12.980184,12.624103,13.336265
3256,Male/IMD5/Non-emergency route+,2016,2.8696051,2.2767384,3.4624717,26.432882,21.447613,31.418152,39.70462,33.174023,46.235218,47.430424,39.78886,55.071987,46.590302,39.302414,53.878189,48.876579,40.538425,57.214733,49.954681,40.013309,59.896053,54.819168,42.653355,66.984985,59.997749,43.024288,76.971214,46.549835,24.421448,68.678223,18.767813,17.609417,19.926208
3257,Male/IMD5/Non-emergency route+,2017,3.0120473,2.4031363,3.6209583,23.200157,18.534798,27.865517,36.538445,30.35182,42.725067,42.153572,34.989422,49.317722,38.590252,31.742409,45.438095,51.48642,43.354588,59.618252,42.616665,33.502941,51.730389,44.371025,33.584072,55.157978,43.252594,29.123413,57.381775,52.360134,29.412294,75.307976,17.048691,15.952579,18.144802
3258,Male/IMD5/Non-emergency route+,2018,2.7310703,2.1504669,3.3116736,26.227997,21.258307,31.197687,34.397984,28.461979,40.333988,49.225632,41.549919,56.901344,50.84985,42.844509,58.85519,46.559238,39.006828,54.111649,45.841358,36.574135,55.108582,44.272346,33.671238,54.873455,46.524612,32.106487,60.942738,32.852341,14.993605,50.711075,17.782879,16.673735,18.892023
3259,Male/IMD5/Non-emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,Male/IMD5/Non-emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,Male/IMD5/Non-emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,Male/IMD5/Non-emergency route+,2022,1.9886047,1.4854183,2.491791,23.363287,18.562977,28.163597,40.575199,34.268269,46.88213,44.01786,37.06562,50.9701,47.215935,39.42239,55.00948,55.723179,47.194729,64.251625,48.69698,40.325806,57.068153,58.240025,46.403175,70.076874,53.552834,39.269104,67.836563,59.759632,37.21817,82.301094,18.314743,17.214212,19.415274
3263,Male/IMD5/Non-emergency route+,2023,2.3200388,1.7765354,2.8635423,20.795893,16.26701,25.324776,35.471401,29.574457,41.368343,46.590332,39.437828,53.742836,57.931606,49.298866,66.564346,52.665199,44.374065,60.956333,52.817493,44.099342,61.535645,70.764763,57.717064,83.812462,51.569397,37.552673,65.586121,55.332993,33.64246,77.023529,19.000185,17.87855,20.12182
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3265,Female/IMD1/Emergency route+,All Years,0.1974504,0.144786,0.2501148,1.2391768,0.80295384,1.6753997,1.7197504,1.1800047,2.2594962,2.3396962,1.6483601,3.0310321,2.398802,1.6360934,3.1615107,2.108387,1.3410125,2.8757615,2.7648697,1.7585597,3.7711797,3.2167587,1.9802765,4.4532409,3.7705257,2.1180198,5.4230313,3.1741817,1.2983601,5.0500031,0.97601956,0.86789978,1.0841393
3266,Female/IMD1/Emergency route+,2016,0.28323045,0.11585195,0.45060897,2.5749819,0.89266038,4.2573037,1.6791314,0.20730776,3.150955,3.250962,0.99816024,5.5037637,2.1594355,0.2666069,4.0522642,4.492136,1.3792447,7.6050272,2.6762655,0.05352531,5.2990055,5.107687,1.020686,9.1946878,8.7972851,2.280165,15.314405,3.8984835,-1.5045388,9.301506,1.4062833,1.058864,1.7537025
3267,Female/IMD1/Emergency route+,2017,0.33334059,0.15213457,0.51454657,1.1305183,0.022610366,2.2384262,2.9236252,1.0135235,4.8337269,3.5578747,1.2333965,5.8823528,5.3362031,2.316962,8.355444,2.6224144,0.32376689,4.921062,4.0641046,0.81214368,7.3160653,5.1236072,1.0238675,9.2233467,3.7895534,-0.49873027,8.077837,3.9255712,-1.5149931,9.3661356,1.4973474,1.1390085,1.8556862
3268,Female/IMD1/Emergency route+,2018,0.20458448,0.06281466,0.34635431,0.56084466,-0.21644633,1.3381356,2.8360033,0.9831478,4.688859,2.6834214,0.69551492,4.6713281,2.6951513,0.53858095,4.8517218,2.5314789,0.31253979,4.7504182,3.395263,0.41918385,6.3713422,3.3937132,0.067874268,6.719552,3.8280931,-0.50380188,8.1599884,8.0272932,0.16054587,15.89404,1.1425561,0.831038,1.4540741
3269,Female/IMD1/Emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3270,Female/IMD1/Emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,Female/IMD1/Emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,Female/IMD1/Emergency route+,2022,0.27964213,0.11438419,0.44490007,2.4927227,0.86414403,4.1213017,2.6215298,0.90879703,4.3342624,2.3991418,0.62183267,4.1764507,3.0292408,0.78514791,5.273334,3.5490119,0.91986722,6.1781569,5.6689343,1.9652307,9.3726377,1.8331301,-0.70745862,4.3737187,2.8682883,-1.1069565,6.843533,4.2058334,-1.6231542,10.034822,1.3611474,1.0259253,1.6963695
3273,Female/IMD1/Emergency route+,2023,0.27964213,0.11438419,0.44490007,1.9387842,0.50251269,3.3750558,2.0389676,0.52847928,3.5494559,4.4555492,2.0334852,6.8776135,3.4619894,1.062953,5.8610258,2.0280068,0.040560137,4.0154533,3.1494079,0.38883018,5.9099855,7.3325205,2.251343,12.413698,7.1707206,0.88530707,13.456134,2.1029167,-2.0188,6.2246337,1.4358515,1.0934609,1.778242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3275,Female/IMD1/Non-emergency route+,All Years,1.5869161,1.4376142,1.736218,12.991368,11.578931,14.403806,18.784966,17.001102,20.568829,24.088236,21.869978,26.306494,27.83873,25.240448,30.437012,24.791723,22.160332,27.423115,24.883827,21.864897,27.902758,20.537767,17.413448,23.662086,20.926418,17.033373,24.819464,17.890842,13.437449,22.344236,9.3160496,8.9798384,9.6522608
3276,Female/IMD1/Non-emergency route+,2016,2.2658436,1.7924258,2.7392616,18.883202,14.327453,23.43895,29.552713,23.378067,35.72736,36.979694,29.381704,44.577682,36.710403,28.906071,44.514736,34.814053,26.14813,43.479977,38.805851,28.818754,48.79295,22.984592,14.314754,31.65443,26.391857,15.103873,37.67984,25.340143,11.565084,39.1152,13.3796,12.293226,14.465973
3277,Female/IMD1/Non-emergency route+,2017,2.1795347,1.7161833,2.6428859,19.501442,14.899955,24.10293,24.363543,18.849554,29.877531,37.555344,30.003273,45.107414,40.021523,31.752991,48.290054,38.287251,29.504131,47.07037,32.512836,23.314903,41.71077,30.741642,20.699371,40.783913,27.790058,16.177332,39.402786,29.441784,14.542186,44.341381,13.427438,12.346685,14.50819
3278,Female/IMD1/Non-emergency route+,2018,2.2760024,1.8031411,2.7488637,17.666605,13.30407,22.02914,28.360033,22.50079,34.219276,38.717937,31.166883,46.268993,35.036968,27.261343,42.812592,37.972183,29.378269,46.566097,34.631683,25.126848,44.136517,28.846561,19.150158,38.542965,34.452839,21.457153,47.448524,24.081879,10.456273,37.707485,13.481187,12.406861,14.555512
3279,Female/IMD1/Non-emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,Female/IMD1/Non-emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,Female/IMD1/Non-emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,Female/IMD1/Non-emergency route+,2022,2.1862931,1.7242151,2.648371,18.833904,14.357369,23.310438,24.467611,19.235126,29.700096,29.132437,22.939117,35.325756,47.169609,38.314274,56.024944,39.039131,30.319244,47.759018,29.604435,21.140663,38.068207,37.579166,26.07616,49.082172,22.946306,11.702616,34.189995,14.720417,3.8153796,25.625454,13.151693,12.104622,14.198765
3283,Female/IMD1/Non-emergency route+,2023,2.1862931,1.7242151,2.648371,16.341181,12.171397,20.510965,25.924017,20.538054,31.30998,27.761497,21.71566,33.807335,34.187145,26.648291,41.726002,27.378092,20.075747,34.680435,35.903252,26.582468,45.224033,25.663822,16.15781,35.169834,35.853603,21.79899,49.908215,31.543751,15.58041,47.507092,12.008437,11.013732,13.003142
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3285,Female/IMD2/Emergency route+,All Years,0.11803742,0.076485135,0.15958971,0.56443626,0.27879211,0.85008043,1.3803833,0.91638505,1.8443815,1.0507829,0.61168867,1.4898771,1.3990439,0.86126876,1.9368191,1.588297,0.98918796,2.1874061,1.7876866,1.05708,2.5182931,2.4563763,1.4736211,3.4391315,3.5189612,2.0808032,4.957119,3.4533486,1.705713,5.200984,0.64088231,0.5593555,0.72240913
3286,Female/IMD2/Emergency route+,2016,0.13269657,0.016382895,0.24901024,1.0678028,0.021356056,2.1142495,1.5416777,0.19033767,2.8930178,1.078388,-0.14192289,2.2986989,2.1621466,0.432069,3.8922241,1.3782331,-0.18138452,2.9378507,3.4558628,0.69059646,6.2211289,6.5556574,2.2726276,10.838687,4.2200327,0.084400654,8.3556652,6.3503151,0.12700631,12.573624,0.93736273,0.67272586,1.2019997
3287,Female/IMD2/Emergency route+,2017,0.079468958,-0.010458633,0.16939655,0.52781171,-0.20369802,1.2593215,1.4937546,0.18442103,2.8030882,0.35069507,-0.33666727,1.0380574,2.6126032,0.67715973,4.5480466,2.5518775,0.50995016,4.5938048,1.7212493,-0.22652772,3.6690264,1.445933,-0.55802786,3.4498937,7.3693519,1.9100596,12.828644,4.7994623,-0.63164097,10.230566,0.73837888,0.5047853,0.97197247
3288,Female/IMD2/Emergency route+,2018,0.21154799,0.064952724,0.35814324,1.0501995,0.02100399,2.0793951,1.737851,0.34728065,3.1284213,2.3979747,0.62153023,4.1744194,1.5192662,0.030385325,3.0081472,2.4452767,0.48864785,4.4019055,1.1295861,-0.43594038,2.6951127,2.8524566,0.057049133,5.6478639,6.3658452,1.2721081,11.459582,8.0630856,0.9954794,15.130692,0.95783389,0.69585609,1.2198117
3289,Female/IMD2/Emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,Female/IMD2/Emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,Female/IMD2/Emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,Female/IMD2/Emergency route+,2022,0.24284597,0.084186614,0.40150532,0.52968204,-0.20441987,1.2637839,2.9603953,1.2109134,4.709877,1.5612754,0.19275713,2.9297936,2.6466029,0.68597203,4.6072335,2.4770973,0.4950068,4.4591875,2.9339423,0.58629954,5.2815852,3.6072693,0.44535837,6.7691803,4.3809209,0.087618418,8.6742229,3.3300033,-1.2851459,7.9451523,1.0472873,0.77438593,1.3201888
3293,Female/IMD2/Emergency route+,2023,0.1618973,0.03235247,0.29144213,0.79452306,-0.10456446,1.6936105,1.8838879,0.48828423,3.2794917,1.8735305,0.37439397,3.3726671,0.75617224,-0.29182908,1.8041736,2.4770973,0.4950068,4.4591875,2.9339423,0.58629954,5.2815852,2.8858154,0.057716306,5.7139144,2.1904604,-0.84536302,5.226284,1.6650016,-1.5984015,4.9284048,0.79369283,0.55573255,1.031653
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3295,Female/IMD2/Non-emergency route+,All Years,1.2755657,1.1389703,1.4121612,10.046965,8.8418303,11.252099,14.209828,12.721116,15.698541,18.293175,16.461088,20.125261,19.640425,17.625492,21.655357,21.236118,19.045444,23.426792,21.918592,19.360336,24.476849,19.548662,16.776258,22.321066,21.572762,18.011923,25.1336,15.655181,11.93418,19.376181,7.4902449,7.2086453,7.7718444
3296,Female/IMD2/Non-emergency route+,2016,1.9639091,1.5164415,2.4113767,13.614486,9.877923,17.351048,20.658482,15.711764,25.605198,28.757013,22.455355,35.058674,26.306116,20.271475,32.340755,28.483484,21.393368,35.573601,29.950811,21.810087,38.091534,29.136255,20.106836,38.165672,28.48522,17.740534,39.229908,22.226103,10.583358,33.868847,10.666209,9.7597761,11.572642
3297,Female/IMD2/Non-emergency route+,2017,2.0397031,1.5841094,2.4952967,12.931387,9.3105984,16.552176,17.626305,13.128596,22.124014,27.003521,20.971941,33.035103,25.752804,19.676268,31.82934,27.220028,20.551121,33.888935,33.277489,24.713175,41.841805,19.520094,12.157072,26.883116,21.055292,11.827404,30.28318,15.998208,6.0824156,25.914,9.9876556,9.1152878,10.860023
3298,Female/IMD2/Non-emergency route+,2018,2.1948104,1.7226235,2.6669974,14.965343,11.080215,18.850471,21.143854,16.29344,25.994268,23.979748,18.362137,29.597359,28.866058,22.376177,35.355938,30.973505,24.009811,37.937199,28.239653,20.41202,36.067284,30.66391,21.498554,39.829266,32.890202,21.311983,44.468418,20.964022,9.5678501,32.360195,10.935029,10.033774,11.836284
3299,Female/IMD2/Non-emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,Female/IMD2/Non-emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,Female/IMD2/Non-emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,Female/IMD2/Non-emergency route+,2022,1.5110415,1.1152755,1.9068075,14.831098,10.946595,18.715599,19.377132,14.901243,23.853022,20.296579,15.362317,25.230843,27.600286,21.268763,33.931808,30.550865,23.589993,37.511738,27.383461,20.211294,34.55563,30.301064,21.136974,39.465153,35.047367,22.904074,47.190662,26.640026,13.586413,39.693638,10.127755,9.2722311,10.983279
3303,Female/IMD2/Non-emergency route+,2023,1.2142298,0.85945672,1.5690029,14.301415,10.48691,18.115921,21.261021,16.572599,25.949442,28.415213,22.576914,34.25351,27.978373,21.60363,34.353115,35.092209,27.631891,42.552528,32.273365,24.487114,40.059616,28.136702,19.305965,36.967438,33.952137,22.000088,45.904186,24.975025,12.335919,37.614132,10.875463,9.9868488,11.764078
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3305,Female/IMD3/Emergency route+,All Years,0.091699518,0.053380728,0.13001831,0.39379987,0.16107902,0.62652069,0.52511531,0.25004306,0.80018753,1.0296041,0.61767662,1.4415315,1.5219043,1.0026425,2.0411663,1.2548989,0.77253127,1.7372665,1.6035581,0.97496331,2.2321529,1.9753867,1.1680695,2.7827041,2.5527136,1.4339375,3.6714897,1.7380759,0.60253292,2.8736188,0.49505958,0.42731184,0.56280732
3306,Female/IMD3/Emergency route+,2016,0.17383812,0.034738664,0.31293759,0,0,0,0,0,0,1.5906698,0.1963862,2.9849534,0.604882,-0.23344168,1.4432057,4.1781092,1.7090045,6.6472139,1.9719296,0.03943859,3.9044206,1.8715143,-0.24630354,3.9893322,3.6699269,0.073398538,7.2664552,4.0976329,-0.53927511,8.7345409,0.66534567,0.45226309,0.87842822
3307,Female/IMD3/Emergency route+,2017,0.028958445,-0.027800107,0.085717,0,0,0,0.27496323,-0.26396471,0.81389117,1.8767359,0.37503439,3.3784375,1.9008214,0.3798475,3.4217954,0.69479668,-0.26814234,1.6577357,3.4037092,0.88220614,5.9252124,3.0768094,0.37986708,5.7737517,6.313416,1.6363721,10.99046,1.3640704,-1.3095076,4.0376482,0.60883695,0.40829864,0.80937523
3308,Female/IMD3/Emergency route+,2018,0.11568674,0.002313735,0.22905976,1.2340926,0.15236281,2.3158224,1.3361018,0.16495697,2.5072465,1.2298421,0.024596842,2.4350872,2.2676103,0.58774102,3.9474795,1.9901158,0.39769146,3.58254,2.3637421,0.2918309,4.4356532,4.2320366,1.0969001,7.3671732,5.3707614,1.073257,9.6682663,1.3640146,-1.3094541,4.0374832,0.83636904,0.60334843,1.0693897
